location,time,value,unit
SLV,2011,8.75,SVC/USD
SLV,2012,8.75,SVC/USD
SLV,2013,8.75,SVC/USD
SLV,2014,8.75,SVC/USD
SLV,2015,8.75,SVC/USD
SLV,2016,8.75,SVC/USD
SLV,2017,8.75,SVC/USD
SYR,2011,11.225,SYP/USD
SYR,2012,11.225,SYP/USD
SYR,2013,11.225,SYP/USD
SYR,2014,11.225,SYP/USD
SYR,2015,11.225,SYP/USD
SYR,2016,11.225,SYP/USD
SWZ,2011,7.261132,SZL/USD
SWZ,2012,8.209969,SZL/USD
SWZ,2013,9.655056,SZL/USD
SWZ,2014,10.852656,SZL/USD
SWZ,2015,12.758931,SZL/USD
SWZ,2016,14.709611,SZL/USD
SWZ,2017,13.323801,SZL/USD
SWZ,2018,13.233926,SZL/USD
SWZ,2019,14.448427,SZL/USD
SWZ,2020,16.459105,SZL/USD
SWZ,2021,14.778678,SZL/USD
SWZ,2022,16.355853,SZL/USD
SWZ,2023,18.450244,SZL/USD
SWZ,2024,18.328658,SZL/USD
TCD,2011,471.764433,XAF/USD
TCD,2012,510.514329,XAF/USD
TCD,2013,494.046706,XAF/USD
TCD,2014,494.413981,XAF/USD
TCD,2015,591.449453,XAF/USD
TCD,2016,593.01401,XAF/USD
TCD,2017,582.029327,XAF/USD
TCD,2018,555.700717,XAF/USD
TCD,2019,585.958558,XAF/USD
TCD,2020,575.586005,XAF/USD
TCD,2021,554.530675,XAF/USD
TCD,2022,623.759701,XAF/USD
TCD,2023,606.56975,XAF/USD
TCD,2024,606.345298,XAF/USD
TGO,2011,471.764433,XOF/USD
TGO,2012,510.514329,XOF/USD
TGO,2013,494.046706,XOF/USD
TGO,2014,494.413981,XOF/USD
TGO,2015,591.449453,XOF/USD
TGO,2016,593.01401,XOF/USD
TGO,2017,582.029327,XOF/USD
TGO,2018,555.700717,XOF/USD
TGO,2019,585.958558,XOF/USD
TGO,2020,575.586005,XOF/USD
TGO,2021,554.530675,XOF/USD
TGO,2022,623.759701,XOF/USD
TGO,2023,606.56975,XOF/USD
TGO,2024,606.345298,XOF/USD
THA,2011,30.49221,THB/USD
THA,2012,31.085722,THB/USD
THA,2013,30.730604,THB/USD
THA,2014,32.481254,THB/USD
THA,2015,34.280512,THB/USD
THA,2016,35.278032,THB/USD
THA,2017,33.938246,THB/USD
THA,2018,32.335864,THB/USD
THA,2019,31.042587,THB/USD
THA,2020,31.28113,THB/USD
THA,2021,32.015992,THB/USD
THA,2022,35.074715,THB/USD
THA,2023,34.809432,THB/USD
THA,2024,35.280614,THB/USD
TJK,2011,4.610183,TJS/USD
TJK,2012,4.737708,TJS/USD
TJK,2013,4.764233,TJS/USD
TJK,2014,4.937567,TJS/USD
TJK,2015,6.163117,TJS/USD
TJK,2016,7.835675,TJS/USD
TJK,2017,8.549742,TJS/USD
TJK,2018,9.151217,TJS/USD
TJK,2019,9.530367,TJS/USD
TJK,2020,10.321942,TJS/USD
TJK,2021,11.30885,TJS/USD
TJK,2022,11.031075,TJS/USD
TJK,2023,10.844525,TJS/USD
TJK,2024,10.799492,TJS/USD
TKM,2011,2.85,TMT/USD
TKM,2012,2.85,TMT/USD
TKM,2013,2.85,TMT/USD
TKM,2014,2.85,TMT/USD
TKM,2015,3.5,TMT/USD
TKM,2016,3.5,TMT/USD
TKM,2017,3.5,TMT/USD
TKM,2018,3.5,TMT/USD
TKM,2019,3.5,TMT/USD
TKM,2020,3.5,TMT/USD
TKM,2021,3.5,TMT/USD
TKM,2022,3.5,TMT/USD
TKM,2023,3.5,TMT/USD
TKM,2024,3.5,TMT/USD
TUN,2011,1.406893,TND/USD
TUN,2012,1.561564,TND/USD
TUN,2013,1.625037,TND/USD
TUN,2014,1.70496,TND/USD
TUN,2015,1.962498,TND/USD
TUN,2016,2.142385,TND/USD
TUN,2017,2.41988,TND/USD
TUN,2018,2.637358,TND/USD
TUN,2019,2.934433,TND/USD
TUN,2020,2.812358,TND/USD
TUN,2021,2.794467,TND/USD
TUN,2022,3.1036,TND/USD
TUN,2023,3.106167,TND/USD
TUN,2024,3.10745,TND/USD
TON,2011,1.728951,TOP/USD
TON,2012,1.719507,TOP/USD
TON,2013,1.773713,TOP/USD
TON,2014,1.846774,TOP/USD
TON,2015,2.105763,TOP/USD
TON,2016,2.215661,TOP/USD
TON,2017,2.205973,TOP/USD
TON,2018,2.236571,TOP/USD
TON,2019,2.289486,TOP/USD
TON,2020,2.299562,TOP/USD
TON,2021,2.26496,TOP/USD
TON,2022,2.32793,TOP/USD
TON,2023,2.363699,TOP/USD
TON,2024,2.373042,TOP/USD
TUR,2011,1.681476,TRY/USD
TUR,2012,1.801055,TRY/USD
TUR,2013,1.906482,TRY/USD
TUR,2014,2.18954,TRY/USD
TUR,2015,2.728672,TRY/USD
TUR,2016,3.023956,TRY/USD
TUR,2017,3.648063,TRY/USD
TUR,2018,4.854929,TRY/USD
TUR,2019,5.680638,TRY/USD
TUR,2020,7.032102,TRY/USD
TUR,2021,8.923289,TRY/USD
TUR,2022,16.611914,TRY/USD
TUR,2023,23.819652,TRY/USD
TUR,2024,32.869953,TRY/USD
TTO,2011,6.399753,TTD/USD
TTO,2012,6.403333,TTD/USD
TTO,2013,6.415124,TTD/USD
TTO,2014,6.384738,TTD/USD
TTO,2015,6.352965,TTD/USD
TTO,2016,6.643022,TTD/USD
TTO,2017,6.753731,TTD/USD
TTO,2018,6.756756,TTD/USD
TTO,2019,6.754499,TTD/USD
TTO,2020,6.751031,TTD/USD
TTO,2021,6.758143,TTD/USD
TTO,2022,6.754399,TTD/USD
TTO,2023,6.750342,TTD/USD
TTO,2024,6.749915,TTD/USD
TWN,2011,29.401701,TWD/USD
TWN,2012,29.580005,TWD/USD
TWN,2013,29.688717,TWD/USD
TWN,2014,30.309423,TWD/USD
TWN,2015,31.769797,TWD/USD
TWN,2016,32.240401,TWD/USD
TWN,2017,30.433453,TWD/USD
TWN,2018,30.159007,TWD/USD
TWN,2019,30.913488,TWD/USD
TWN,2020,29.465419,TWD/USD
TWN,2021,27.936586,TWD/USD
TWN,2022,29.79632,TWD/USD
TWN,2023,31.15253,TWD/USD
TWN,2024,32.10664,TWD/USD
TZA,2011,1557.433333,TZS/USD
TZA,2012,1571.698333,TZS/USD
TZA,2013,1597.555833,TZS/USD
TZA,2014,1653.230833,TZS/USD
TZA,2015,1991.390833,TZS/USD
TZA,2016,2177.086667,TZS/USD
TZA,2017,2228.856667,TZS/USD
TZA,2018,2263.781667,TZS/USD
TZA,2019,2288.206667,TZS/USD
TZA,2020,2294.146151,TZS/USD
TZA,2021,2297.764226,TZS/USD
TZA,2022,2303.033676,TZS/USD
TZA,2023,2383.042583,TZS/USD
TZA,2024,2597.900417,TZS/USD
UKR,2011,7.967902,UAH/USD
UKR,2012,7.991071,UAH/USD
UKR,2013,7.993,UAH/USD
UKR,2014,11.873948,UAH/USD
UKR,2015,21.812343,UAH/USD
UKR,2016,25.587328,UAH/USD
UKR,2017,26.593613,UAH/USD
UKR,2018,27.211273,UAH/USD
UKR,2019,25.823631,UAH/USD
UKR,2020,27.026775,UAH/USD
UKR,2021,27.26803,UAH/USD
UKR,2022,32.417944,UAH/USD
UKR,2023,36.567008,UAH/USD
UKR,2024,40.171844,UAH/USD
UGA,2011,2522.802033,UGX/USD
UGA,2012,2504.563078,UGX/USD
UGA,2013,2586.889569,UGX/USD
UGA,2014,2599.788201,UGX/USD
UGA,2015,3240.64542,UGX/USD
UGA,2016,3420.098007,UGX/USD
UGA,2017,3611.224458,UGX/USD
UGA,2018,3727.068995,UGX/USD
UGA,2019,3704.049072,UGX/USD
UGA,2020,3718.248923,UGX/USD
UGA,2021,3587.051707,UGX/USD
UGA,2022,3689.817386,UGX/USD
UGA,2023,3726.14046,UGX/USD
UGA,2024,3757.262535,UGX/USD
USA,2011,1.0,USD/USD
USA,2012,1.0,USD/USD
USA,2013,1.0,USD/USD
USA,2014,1.0,USD/USD
USA,2015,1.0,USD/USD
USA,2016,1.0,USD/USD
USA,2017,1.0,USD/USD
USA,2018,1.0,USD/USD
USA,2019,1.0,USD/USD
USA,2020,1.0,USD/USD
USA,2021,1.0,USD/USD
USA,2022,1.0,USD/USD
USA,2023,1.0,USD/USD
USA,2024,1.0,USD/USD
URY,2011,19.302632,UYU/USD
URY,2012,20.32117,UYU/USD
URY,2013,20.499076,UYU/USD
URY,2014,23.22926,UYU/USD
URY,2015,27.328178,UYU/USD
URY,2016,30.084403,UYU/USD
URY,2017,28.654455,UYU/USD
URY,2018,30.738565,UYU/USD
URY,2019,35.276915,UYU/USD
URY,2020,42.056137,UYU/USD
URY,2021,43.573647,UYU/USD
URY,2022,41.125679,UYU/USD
URY,2023,38.819691,UYU/USD
URY,2024,40.228127,UYU/USD
UZB,2011,1720.905833,UZS/USD
UZB,2012,1897.539167,UZS/USD
UZB,2013,2103.740833,UZS/USD
UZB,2014,2319.553333,UZS/USD
UZB,2015,2583.543333,UZS/USD
UZB,2016,2981.889167,UZS/USD
UZB,2017,5202.7075,UZS/USD
UZB,2018,8079.863333,UZS/USD
UZB,2019,8883.5525,UZS/USD
UZB,2020,10094.161667,UZS/USD
UZB,2021,10625.445,UZS/USD
UZB,2022,11049.778333,UZS/USD
UZB,2023,11755.008333,UZS/USD
UZB,2024,12647.618333,UZS/USD
VCT,2011,2.7,XCD/USD
VCT,2012,2.7,XCD/USD
VCT,2013,2.7,XCD/USD
VCT,2014,2.7,XCD/USD
VCT,2015,2.7,XCD/USD
VCT,2016,2.7,XCD/USD
VCT,2017,2.7,XCD/USD
VCT,2018,2.7,XCD/USD
VCT,2019,2.7,XCD/USD
VCT,2020,2.7,XCD/USD
VCT,2021,2.7,XCD/USD
VCT,2022,2.7,XCD/USD
VCT,2023,2.7,XCD/USD
VCT,2024,2.7,XCD/USD
VEN,2011,4.289336,VEF/USD
VEN,2012,4.289345,VEF/USD
VEN,2013,6.069694,VEF/USD
VEN,2014,6.2842,VEF/USD
VEN,2015,6.2842,VEF/USD
VEN,2016,9.283944,VEF/USD
VEN,2017,9.975,VEF/USD
VNM,2011,20509.75,VND/USD
VNM,2012,20828.0,VND/USD
VNM,2013,20933.416667,VND/USD
VNM,2014,21148.0,VND/USD
VNM,2015,21697.5675,VND/USD
VNM,2016,21935.000833,VND/USD
VNM,2017,22370.086667,VND/USD
VNM,2018,22602.05,VND/USD
VNM,2019,23050.241667,VND/USD
VNM,2020,23208.368333,VND/USD
VNM,2021,23159.782593,VND/USD
VNM,2022,23271.2125,VND/USD
VNM,2023,23787.319167,VND/USD
VNM,2024,24164.885833,VND/USD
VUT,2011,89.469167,VUV/USD
VUT,2012,92.6375,VUV/USD
VUT,2013,94.5425,VUV/USD
VUT,2014,97.071667,VUV/USD
VUT,2015,108.989167,VUV/USD
VUT,2016,108.475,VUV/USD
VUT,2017,107.820833,VUV/USD
VUT,2018,110.165,VUV/USD
VUT,2019,114.7325,VUV/USD
VUT,2020,115.38,VUV/USD
VUT,2021,109.4525,VUV/USD
VUT,2022,115.353917,VUV/USD
VUT,2023,119.1125,VUV/USD
VUT,2024,119.166667,VUV/USD
WSM,2011,2.317472,WST/USD
WSM,2012,2.292312,WST/USD
WSM,2013,2.3109,WST/USD
WSM,2014,2.331769,WST/USD
WSM,2015,2.560874,WST/USD
WSM,2016,2.56493,WST/USD
WSM,2017,2.554377,WST/USD
WSM,2018,2.58728,WST/USD
WSM,2019,2.648826,WST/USD
WSM,2020,2.664961,WST/USD
WSM,2021,2.556092,WST/USD
WSM,2022,2.688998,WST/USD
WSM,2023,2.738439,WST/USD
WSM,2024,2.753954,WST/USD
YEM,2011,213.8,YER/USD
YEM,2012,214.349167,YER/USD
YEM,2013,214.89,YER/USD
YEM,2014,214.89,YER/USD
YEM,2015,230.833333,YER/USD
YEM,2016,283.895833,YER/USD
YEM,2017,372.770833,YER/USD
YEM,2018,535.899507,YER/USD
YEM,2019,575.954083,YER/USD
YEM,2020,743.005964,YER/USD
YEM,2021,1028.107754,YER/USD
YEM,2022,1115.002387,YER/USD
YEM,2023,1355.116379,YER/USD
ZAF,2011,7.266486,ZAR/USD
ZAF,2012,8.216184,ZAR/USD
ZAF,2013,9.658115,ZAR/USD
ZAF,2014,10.851273,ZAR/USD
ZAF,2015,12.783734,ZAR/USD
ZAF,2016,14.692312,ZAR/USD
ZAF,2017,13.319565,ZAR/USD
ZAF,2018,13.254854,ZAR/USD
ZAF,2019,14.453477,ZAR/USD
ZAF,2020,16.444998,ZAR/USD
ZAF,2021,14.786332,ZAR/USD
ZAF,2022,16.385952,ZAR/USD
ZAF,2023,18.457668,ZAR/USD
ZAF,2024,18.322943,ZAR/USD
ZMB,2011,4.861667,ZMW/USD
ZMB,2012,5.1475,ZMW/USD
ZMB,2013,5.396483,ZMW/USD
ZMB,2014,6.154167,ZMW/USD
ZMB,2015,8.631667,ZMW/USD
ZMB,2016,10.3075,ZMW/USD
ZMB,2017,9.5175,ZMW/USD
ZMB,2018,10.458333,ZMW/USD
ZMB,2019,12.89,ZMW/USD
ZMB,2020,18.344093,ZMW/USD
ZMB,2021,20.018487,ZMW/USD
ZMB,2022,16.937594,ZMW/USD
ZMB,2023,20.212018,ZMW/USD
ZMB,2024,26.166419,ZMW/USD
ZWE,2019,8.918546,ZWL/USD
ZWE,2020,51.329013,ZWL/USD
ZWE,2021,88.552447,ZWL/USD
ZWE,2022,374.954363,ZWL/USD
ZWE,2023,3509.17222,ZWL/USD
AUT,2011,7.19207e-07,Meuro/USD
AUT,2012,7.78848e-07,Meuro/USD
AUT,2013,7.532339999999999e-07,Meuro/USD
AUT,2014,7.53941e-07,Meuro/USD
AUT,2015,9.01896e-07,Meuro/USD
AUT,2016,9.0389e-07,Meuro/USD
AUT,2017,8.870390000000001e-07,Meuro/USD
AUT,2018,8.47582e-07,Meuro/USD
AUT,2019,8.93409e-07,Meuro/USD
AUT,2020,8.76828e-07,Meuro/USD
AUT,2021,8.459820000000001e-07,Meuro/USD
AUT,2022,9.51774e-07,Meuro/USD
AUT,2023,9.25053e-07,Meuro/USD
AUT,2024,9.24128e-07,Meuro/USD
BEL,2011,7.19207e-07,Meuro/USD
BEL,2012,7.78848e-07,Meuro/USD
BEL,2013,7.532339999999999e-07,Meuro/USD
BEL,2014,7.53941e-07,Meuro/USD
BEL,2015,9.01896e-07,Meuro/USD
BEL,2016,9.0389e-07,Meuro/USD
BEL,2017,8.870390000000001e-07,Meuro/USD
BEL,2018,8.47582e-07,Meuro/USD
BEL,2019,8.93409e-07,Meuro/USD
BEL,2020,8.76828e-07,Meuro/USD
BEL,2021,8.459820000000001e-07,Meuro/USD
BEL,2022,9.51774e-07,Meuro/USD
BEL,2023,9.25053e-07,Meuro/USD
BEL,2024,9.24128e-07,Meuro/USD
CYP,2011,7.19207e-07,Meuro/USD
CYP,2012,7.78848e-07,Meuro/USD
CYP,2013,7.532339999999999e-07,Meuro/USD
CYP,2014,7.53941e-07,Meuro/USD
CYP,2015,9.01896e-07,Meuro/USD
CYP,2016,9.0389e-07,Meuro/USD
CYP,2017,8.870390000000001e-07,Meuro/USD
CYP,2018,8.47582e-07,Meuro/USD
CYP,2019,8.93409e-07,Meuro/USD
CYP,2020,8.76828e-07,Meuro/USD
CYP,2021,8.459820000000001e-07,Meuro/USD
CYP,2022,9.51774e-07,Meuro/USD
CYP,2023,9.25053e-07,Meuro/USD
CYP,2024,9.24128e-07,Meuro/USD
DEU,2011,7.19207e-07,Meuro/USD
DEU,2012,7.78848e-07,Meuro/USD
DEU,2013,7.532339999999999e-07,Meuro/USD
DEU,2014,7.53941e-07,Meuro/USD
DEU,2015,9.01896e-07,Meuro/USD
DEU,2016,9.0389e-07,Meuro/USD
DEU,2017,8.870390000000001e-07,Meuro/USD
DEU,2018,8.47582e-07,Meuro/USD
DEU,2019,8.93409e-07,Meuro/USD
DEU,2020,8.76828e-07,Meuro/USD
DEU,2021,8.459820000000001e-07,Meuro/USD
DEU,2022,9.51774e-07,Meuro/USD
DEU,2023,9.25053e-07,Meuro/USD
DEU,2024,9.24128e-07,Meuro/USD
ESP,2011,7.19207e-07,Meuro/USD
ESP,2012,7.78848e-07,Meuro/USD
ESP,2013,7.532339999999999e-07,Meuro/USD
ESP,2014,7.53941e-07,Meuro/USD
ESP,2015,9.01896e-07,Meuro/USD
ESP,2016,9.0389e-07,Meuro/USD
ESP,2017,8.870390000000001e-07,Meuro/USD
ESP,2018,8.47582e-07,Meuro/USD
ESP,2019,8.93409e-07,Meuro/USD
ESP,2020,8.76828e-07,Meuro/USD
ESP,2021,8.459820000000001e-07,Meuro/USD
ESP,2022,9.51774e-07,Meuro/USD
ESP,2023,9.25053e-07,Meuro/USD
ESP,2024,9.24128e-07,Meuro/USD
EST,2011,7.19207e-07,Meuro/USD
EST,2012,7.78848e-07,Meuro/USD
EST,2013,7.532339999999999e-07,Meuro/USD
EST,2014,7.53941e-07,Meuro/USD
EST,2015,9.01896e-07,Meuro/USD
EST,2016,9.0389e-07,Meuro/USD
EST,2017,8.870390000000001e-07,Meuro/USD
EST,2018,8.47582e-07,Meuro/USD
EST,2019,8.93409e-07,Meuro/USD
EST,2020,8.76828e-07,Meuro/USD
EST,2021,8.459820000000001e-07,Meuro/USD
EST,2022,9.51774e-07,Meuro/USD
EST,2023,9.25053e-07,Meuro/USD
EST,2024,9.24128e-07,Meuro/USD
FIN,2011,7.19207e-07,Meuro/USD
FIN,2012,7.78848e-07,Meuro/USD
FIN,2013,7.532339999999999e-07,Meuro/USD
FIN,2014,7.53941e-07,Meuro/USD
FIN,2015,9.01896e-07,Meuro/USD
FIN,2016,9.0389e-07,Meuro/USD
FIN,2017,8.870390000000001e-07,Meuro/USD
FIN,2018,8.47582e-07,Meuro/USD
FIN,2019,8.93409e-07,Meuro/USD
FIN,2020,8.76828e-07,Meuro/USD
FIN,2021,8.459820000000001e-07,Meuro/USD
FIN,2022,9.51774e-07,Meuro/USD
FIN,2023,9.25053e-07,Meuro/USD
FIN,2024,9.24128e-07,Meuro/USD
FRA,2011,7.19207e-07,Meuro/USD
FRA,2012,7.78848e-07,Meuro/USD
FRA,2013,7.532339999999999e-07,Meuro/USD
FRA,2014,7.53941e-07,Meuro/USD
FRA,2015,9.01896e-07,Meuro/USD
FRA,2016,9.0389e-07,Meuro/USD
FRA,2017,8.870390000000001e-07,Meuro/USD
FRA,2018,8.47582e-07,Meuro/USD
FRA,2019,8.93409e-07,Meuro/USD
FRA,2020,8.76828e-07,Meuro/USD
FRA,2021,8.459820000000001e-07,Meuro/USD
FRA,2022,9.51774e-07,Meuro/USD
FRA,2023,9.25053e-07,Meuro/USD
FRA,2024,9.24128e-07,Meuro/USD
GRC,2011,7.19207e-07,Meuro/USD
GRC,2012,7.78848e-07,Meuro/USD
GRC,2013,7.532339999999999e-07,Meuro/USD
GRC,2014,7.53941e-07,Meuro/USD
GRC,2015,9.01896e-07,Meuro/USD
GRC,2016,9.0389e-07,Meuro/USD
GRC,2017,8.870390000000001e-07,Meuro/USD
GRC,2018,8.47582e-07,Meuro/USD
GRC,2019,8.93409e-07,Meuro/USD
GRC,2020,8.76828e-07,Meuro/USD
GRC,2021,8.459820000000001e-07,Meuro/USD
GRC,2022,9.51774e-07,Meuro/USD
GRC,2023,9.25053e-07,Meuro/USD
GRC,2024,9.24128e-07,Meuro/USD
IRL,2011,7.19207e-07,Meuro/USD
IRL,2012,7.78848e-07,Meuro/USD
IRL,2013,7.532339999999999e-07,Meuro/USD
IRL,2014,7.53941e-07,Meuro/USD
IRL,2015,9.01896e-07,Meuro/USD
IRL,2016,9.0389e-07,Meuro/USD
IRL,2017,8.870390000000001e-07,Meuro/USD
IRL,2018,8.47582e-07,Meuro/USD
IRL,2019,8.93409e-07,Meuro/USD
IRL,2020,8.76828e-07,Meuro/USD
IRL,2021,8.459820000000001e-07,Meuro/USD
IRL,2022,9.51774e-07,Meuro/USD
IRL,2023,9.25053e-07,Meuro/USD
IRL,2024,9.24128e-07,Meuro/USD
ITA,2011,7.19207e-07,Meuro/USD
ITA,2012,7.78848e-07,Meuro/USD
ITA,2013,7.532339999999999e-07,Meuro/USD
ITA,2014,7.53941e-07,Meuro/USD
ITA,2015,9.01896e-07,Meuro/USD
ITA,2016,9.0389e-07,Meuro/USD
ITA,2017,8.870390000000001e-07,Meuro/USD
ITA,2018,8.47582e-07,Meuro/USD
ITA,2019,8.93409e-07,Meuro/USD
ITA,2020,8.76828e-07,Meuro/USD
ITA,2021,8.459820000000001e-07,Meuro/USD
ITA,2022,9.51774e-07,Meuro/USD
ITA,2023,9.25053e-07,Meuro/USD
ITA,2024,9.24128e-07,Meuro/USD
LTU,2011,7.19207e-07,Meuro/USD
LTU,2012,7.78848e-07,Meuro/USD
LTU,2013,7.532339999999999e-07,Meuro/USD
LTU,2014,7.53941e-07,Meuro/USD
LTU,2015,9.01896e-07,Meuro/USD
LTU,2016,9.0389e-07,Meuro/USD
LTU,2017,8.870390000000001e-07,Meuro/USD
LTU,2018,8.47582e-07,Meuro/USD
LTU,2019,8.93409e-07,Meuro/USD
LTU,2020,8.76828e-07,Meuro/USD
LTU,2021,8.459820000000001e-07,Meuro/USD
LTU,2022,9.51774e-07,Meuro/USD
LTU,2023,9.25053e-07,Meuro/USD
LTU,2024,9.24128e-07,Meuro/USD
LUX,2011,7.19207e-07,Meuro/USD
LUX,2012,7.78848e-07,Meuro/USD
LUX,2013,7.532339999999999e-07,Meuro/USD
LUX,2014,7.53941e-07,Meuro/USD
LUX,2015,9.01896e-07,Meuro/USD
LUX,2016,9.0389e-07,Meuro/USD
LUX,2017,8.870390000000001e-07,Meuro/USD
LUX,2018,8.47582e-07,Meuro/USD
LUX,2019,8.93409e-07,Meuro/USD
LUX,2020,8.76828e-07,Meuro/USD
LUX,2021,8.459820000000001e-07,Meuro/USD
LUX,2022,9.51774e-07,Meuro/USD
LUX,2023,9.25053e-07,Meuro/USD
LUX,2024,9.24128e-07,Meuro/USD
LVA,2011,7.19207e-07,Meuro/USD
LVA,2012,7.78848e-07,Meuro/USD
LVA,2013,7.532339999999999e-07,Meuro/USD
LVA,2014,7.53941e-07,Meuro/USD
LVA,2015,9.01896e-07,Meuro/USD
LVA,2016,9.0389e-07,Meuro/USD
LVA,2017,8.870390000000001e-07,Meuro/USD
LVA,2018,8.47582e-07,Meuro/USD
LVA,2019,8.93409e-07,Meuro/USD
LVA,2020,8.76828e-07,Meuro/USD
LVA,2021,8.459820000000001e-07,Meuro/USD
LVA,2022,9.51774e-07,Meuro/USD
LVA,2023,9.25053e-07,Meuro/USD
LVA,2024,9.24128e-07,Meuro/USD
MLT,2011,7.19207e-07,Meuro/USD
MLT,2012,7.78848e-07,Meuro/USD
MLT,2013,7.532339999999999e-07,Meuro/USD
MLT,2014,7.53941e-07,Meuro/USD
MLT,2015,9.01896e-07,Meuro/USD
MLT,2016,9.0389e-07,Meuro/USD
MLT,2017,8.870390000000001e-07,Meuro/USD
MLT,2018,8.47582e-07,Meuro/USD
MLT,2019,8.93409e-07,Meuro/USD
MLT,2020,8.76828e-07,Meuro/USD
MLT,2021,8.459820000000001e-07,Meuro/USD
MLT,2022,9.51774e-07,Meuro/USD
MLT,2023,9.25053e-07,Meuro/USD
MLT,2024,9.24128e-07,Meuro/USD
NLD,2011,7.19207e-07,Meuro/USD
NLD,2012,7.78848e-07,Meuro/USD
NLD,2013,7.532339999999999e-07,Meuro/USD
NLD,2014,7.53941e-07,Meuro/USD
NLD,2015,9.01896e-07,Meuro/USD
NLD,2016,9.0389e-07,Meuro/USD
NLD,2017,8.870390000000001e-07,Meuro/USD
NLD,2018,8.47582e-07,Meuro/USD
NLD,2019,8.93409e-07,Meuro/USD
NLD,2020,8.76828e-07,Meuro/USD
NLD,2021,8.459820000000001e-07,Meuro/USD
NLD,2022,9.51774e-07,Meuro/USD
NLD,2023,9.25053e-07,Meuro/USD
NLD,2024,9.24128e-07,Meuro/USD
PRT,2011,7.19207e-07,Meuro/USD
PRT,2012,7.78848e-07,Meuro/USD
PRT,2013,7.532339999999999e-07,Meuro/USD
PRT,2014,7.53941e-07,Meuro/USD
PRT,2015,9.01896e-07,Meuro/USD
PRT,2016,9.0389e-07,Meuro/USD
PRT,2017,8.870390000000001e-07,Meuro/USD
PRT,2018,8.47582e-07,Meuro/USD
PRT,2019,8.93409e-07,Meuro/USD
PRT,2020,8.76828e-07,Meuro/USD
PRT,2021,8.459820000000001e-07,Meuro/USD
PRT,2022,9.51774e-07,Meuro/USD
PRT,2023,9.25053e-07,Meuro/USD
PRT,2024,9.24128e-07,Meuro/USD
SVK,2011,7.19207e-07,Meuro/USD
SVK,2012,7.78848e-07,Meuro/USD
SVK,2013,7.532339999999999e-07,Meuro/USD
SVK,2014,7.53941e-07,Meuro/USD
SVK,2015,9.01896e-07,Meuro/USD
SVK,2016,9.0389e-07,Meuro/USD
SVK,2017,8.870390000000001e-07,Meuro/USD
SVK,2018,8.47582e-07,Meuro/USD
SVK,2019,8.93409e-07,Meuro/USD
SVK,2020,8.76828e-07,Meuro/USD
SVK,2021,8.459820000000001e-07,Meuro/USD
SVK,2022,9.51774e-07,Meuro/USD
SVK,2023,9.25053e-07,Meuro/USD
SVK,2024,9.24128e-07,Meuro/USD
SVN,2011,7.19207e-07,Meuro/USD
SVN,2012,7.78848e-07,Meuro/USD
SVN,2013,7.532339999999999e-07,Meuro/USD
SVN,2014,7.53941e-07,Meuro/USD
SVN,2015,9.01896e-07,Meuro/USD
SVN,2016,9.0389e-07,Meuro/USD
SVN,2017,8.870390000000001e-07,Meuro/USD
SVN,2018,8.47582e-07,Meuro/USD
SVN,2019,8.93409e-07,Meuro/USD
SVN,2020,8.76828e-07,Meuro/USD
SVN,2021,8.459820000000001e-07,Meuro/USD
SVN,2022,9.51774e-07,Meuro/USD
SVN,2023,9.25053e-07,Meuro/USD
SVN,2024,9.24128e-07,Meuro/USD
HRV,2011,7.19207e-07,Meuro/USD
HRV,2012,7.78848e-07,Meuro/USD
HRV,2013,7.532339999999999e-07,Meuro/USD
HRV,2014,7.53941e-07,Meuro/USD
HRV,2015,9.01896e-07,Meuro/USD
HRV,2016,9.0389e-07,Meuro/USD
HRV,2017,8.870390000000001e-07,Meuro/USD
HRV,2018,8.47582e-07,Meuro/USD
HRV,2019,8.93409e-07,Meuro/USD
HRV,2020,8.76828e-07,Meuro/USD
HRV,2021,8.459820000000001e-07,Meuro/USD
HRV,2022,9.51774e-07,Meuro/USD
HRV,2023,9.25053e-07,Meuro/USD
HRV,2024,9.24128e-07,Meuro/USD
MNE,2011,7.19207e-07,Meuro/USD
MNE,2012,7.78848e-07,Meuro/USD
MNE,2013,7.532339999999999e-07,Meuro/USD
MNE,2014,7.53941e-07,Meuro/USD
MNE,2015,9.01896e-07,Meuro/USD
MNE,2016,9.0389e-07,Meuro/USD
MNE,2017,8.870390000000001e-07,Meuro/USD
MNE,2018,8.47582e-07,Meuro/USD
MNE,2019,8.93409e-07,Meuro/USD
MNE,2020,8.76828e-07,Meuro/USD
MNE,2021,8.459820000000001e-07,Meuro/USD
MNE,2022,9.51774e-07,Meuro/USD
MNE,2023,9.25053e-07,Meuro/USD
MNE,2024,9.24128e-07,Meuro/USD
SMR,2011,7.19207e-07,Meuro/USD
SMR,2012,7.78848e-07,Meuro/USD
SMR,2013,7.532339999999999e-07,Meuro/USD
SMR,2014,7.53941e-07,Meuro/USD
SMR,2015,9.01896e-07,Meuro/USD
SMR,2016,9.0389e-07,Meuro/USD
SMR,2017,8.870390000000001e-07,Meuro/USD
SMR,2018,8.47582e-07,Meuro/USD
SMR,2019,8.93409e-07,Meuro/USD
SMR,2020,8.76828e-07,Meuro/USD
SMR,2021,8.459820000000001e-07,Meuro/USD
